TICKER,STATPERS,PRICE,EBS,FVYRGRO_EBS,FVYSTA_EBS,EPS,FVYRGRO_EPS,FVYSTA_EPS,DPS,FVYRGRO_DPS,FVYSTA_DPS,ROA,FVYRGRO_ROA,FVYSTA_ROA,ROE,FVYRGRO_ROE,FVYSTA_ROE,NAV,FVYRGRO_NAV,FVYSTA_NAV,GRM,FVYRGRO_GRM,FVYSTA_GRM
BEL,2018-03-15,48.45,11.02,9.04,,3.74,9.04,,2.335,9.04,,6.1,9.04,,46.62,9.04,,44687.0,9.04,,59.09,9.04,
BEL,2018-04-19,48.62,11.02,9.04,,3.74,9.04,,2.335,9.04,,6.1,9.04,,46.62,9.04,,44687.0,9.04,,59.09,9.04,
BEL,2018-05-17,47.86,11.02,6.82,,3.74,6.82,,2.335,6.82,,6.1,6.82,,46.62,6.82,,44687.0,6.82,,59.09,6.82,
BEL,2018-06-14,47.4,11.02,6.82,,3.74,6.82,,2.335,6.82,,6.1,6.82,,46.62,6.82,,44687.0,6.82,,59.09,6.82,
BEL,2018-07-19,51.14,11.02,6.82,,3.74,6.82,,2.335,6.82,,6.1,6.82,,46.62,6.82,,44687.0,6.82,,59.09,6.82,
BEL,2018-08-16,53.24,11.02,6.75,,3.74,6.75,,2.335,6.75,,6.1,6.75,,46.62,6.75,,44687.0,6.75,,59.09,6.75,
BEL,2018-09-20,53.5,11.02,6.75,,3.74,6.75,,2.335,6.75,,6.1,6.75,,46.62,6.75,,44687.0,6.75,,59.09,6.75,
BEL,2018-10-18,53.96,11.02,6.75,,3.74,6.75,,2.335,6.75,,6.1,6.75,,46.62,6.75,,44687.0,6.75,,59.09,6.75,
BEL,2018-11-15,58.94,11.02,6.89,,3.74,6.89,,2.335,6.89,,6.1,6.89,,46.62,6.89,,44687.0,6.89,,59.09,6.89,
BEL,2018-12-20,55.86,11.02,6.89,,3.74,6.89,,2.335,6.89,,6.1,6.89,,46.62,6.89,,44687.0,6.89,,59.09,6.89,
BEL,2019-01-17,57.08,11.02,6.89,,3.74,6.89,,2.335,6.89,,6.1,6.89,,46.62,6.89,,44687.0,6.89,,59.09,6.89,
BEL,2019-02-14,54.48,11.47,6.6,,4.71,6.6,,2.373,6.6,,7.46,6.6,,40.48,6.6,,54710.0,6.6,,57.58,6.6,
BEL,2019-03-14,57.66,11.47,6.6,,4.71,6.6,,2.373,6.6,,7.46,6.6,,40.48,6.6,,54710.0,6.6,,57.58,6.6,
BEL,2019-04-18,57.78,11.47,6.6,,4.71,6.6,,2.373,6.6,,7.46,6.6,,40.48,6.6,,54710.0,6.6,,57.58,6.6,
BEL,2019-05-16,56.81,11.47,5.54,,4.71,5.54,,2.373,5.54,,7.46,5.54,,40.48,5.54,,54710.0,5.54,,57.58,5.54,
BEL,2019-06-20,57.63,11.47,5.54,,4.71,5.54,,2.373,5.54,,7.46,5.54,,40.48,5.54,,54710.0,5.54,,57.58,5.54,
BEL,2019-07-18,57.22,11.47,5.54,,4.71,5.54,,2.373,5.54,,7.46,5.54,,40.48,5.54,,54710.0,5.54,,57.58,5.54,
BEL,2019-08-15,55.72,11.47,6.24,,4.71,6.24,,2.373,6.24,,7.46,6.24,,40.48,6.24,,54710.0,6.24,,57.58,6.24,
BEL,2019-09-19,59.93,11.47,6.24,,4.71,6.24,,2.373,6.24,,7.46,6.24,,40.48,6.24,,54710.0,6.24,,57.58,6.24,
BEL,2019-10-17,60.29,11.47,6.24,,4.71,6.24,,2.373,6.24,,7.46,6.24,,40.48,6.24,,54710.0,6.24,,57.58,6.24,
BEL,2019-11-14,59.41,11.47,6.87,,4.71,6.87,,2.373,6.87,,7.46,6.87,,40.48,6.87,,54710.0,6.87,,57.58,6.87,
BEL,2019-12-19,60.86,11.47,6.87,,4.71,6.87,,2.373,6.87,,7.46,6.87,,40.48,6.87,,54710.0,6.87,,57.58,6.87,
BEL,2020-01-16,59.1,11.47,6.87,,4.71,6.87,,2.373,6.87,,7.46,6.87,,40.48,6.87,,54710.0,6.87,,57.58,6.87,
BEL,2020-02-20,58.22,11.4,6.63,,4.81,6.63,,2.42,6.63,,7.16,6.63,,34.78,6.63,,62835.0,6.63,,58.5,6.63,
BEL,2020-03-19,54.32,11.4,6.63,,4.81,6.63,,2.42,6.63,,7.16,6.63,,34.78,6.63,,62835.0,6.63,,58.5,6.63,
BEL,2020-04-16,56.93,11.4,6.63,,4.81,6.63,,2.42,6.63,,7.16,6.63,,34.78,6.63,,62835.0,6.63,,58.5,6.63,
BEL,2020-05-14,54.85,11.4,5.48,,4.81,5.48,,2.42,5.48,,7.16,5.48,,34.78,5.48,,62835.0,5.48,,58.5,5.48,
BEL,2020-06-18,56.65,11.4,5.48,,4.81,5.48,,2.42,5.48,,7.16,5.48,,34.78,5.48,,62835.0,5.48,,58.5,5.48,
BEL,2020-07-16,55.06,11.4,5.48,,4.81,5.48,,2.42,5.48,,7.16,5.48,,34.78,5.48,,62835.0,5.48,,58.5,5.48,
BEL,2020-08-20,59.05,11.4,5.86,,4.81,5.86,,2.42,5.86,,7.16,5.86,,34.78,5.86,,62835.0,5.86,,58.5,5.86,
BEL,2020-09-17,60.37,11.4,5.86,,4.81,5.86,,2.42,5.86,,7.16,5.86,,34.78,5.86,,62835.0,5.86,,58.5,5.86,
BEL,2020-10-15,58.43,11.4,5.86,,4.81,5.86,,2.42,5.86,,7.16,5.86,,34.78,5.86,,62835.0,5.86,,58.5,5.86,
BEL,2020-11-19,60.32,11.4,6.59,,4.81,6.59,,2.42,6.59,,7.16,6.59,,34.78,6.59,,62835.0,6.59,,58.5,6.59,
BEL,2020-12-17,59.91,11.4,6.59,,4.81,6.59,,2.42,6.59,,7.16,6.59,,34.78,6.59,,62835.0,6.59,,58.5,6.59,
BEL,2021-01-14,57.06,11.4,6.59,,4.81,6.59,,2.42,6.59,,7.16,6.59,,34.78,6.59,,62835.0,6.59,,58.5,6.59,
BEL,2021-02-18,56.99,11.31,7.04,,4.9,7.04,,2.48,7.04,,6.67,7.04,,31.4,7.04,,69272.0,7.04,,60.09,7.04,
BEL,2021-03-18,55.75,11.31,7.04,,4.9,7.04,,2.48,7.04,,6.67,7.04,,31.4,7.04,,69272.0,7.04,,60.09,7.04,
BEL,2021-04-15,57.7,11.31,7.04,,4.9,7.04,,2.48,7.04,,6.67,7.04,,31.4,7.04,,69272.0,7.04,,60.09,7.04,
BEL,2021-05-20,56.92,11.31,6.9,,4.9,6.9,,2.48,6.9,,6.67,6.9,,31.4,6.9,,69272.0,6.9,,60.09,6.9,
BEL,2021-06-17,56.64,11.31,6.9,,4.9,6.9,,2.48,6.9,,6.67,6.9,,31.4,6.9,,69272.0,6.9,,60.09,6.9,
BEL,2021-07-15,56.32,11.31,6.9,,4.9,6.9,,2.48,6.9,,6.67,6.9,,31.4,6.9,,69272.0,6.9,,60.09,6.9,
BEL,2021-08-19,55.47,11.31,7.87,,4.9,7.87,,2.48,7.87,,6.67,7.87,,31.4,7.87,,69272.0,7.87,,60.09,7.87,
BEL,2021-09-16,54.57,11.31,7.87,,4.9,7.87,,2.48,7.87,,6.67,7.87,,31.4,7.87,,69272.0,7.87,,60.09,7.87,
BEL,2021-10-14,51.35,11.31,7.87,,4.9,7.87,,2.48,7.87,,6.67,7.87,,31.4,7.87,,69272.0,7.87,,60.09,7.87,
BEL,2021-11-18,51.73,11.31,8.11,,4.9,8.11,,2.48,8.11,,6.67,8.11,,31.4,8.11,,69272.0,8.11,,60.09,8.11,
BEL,2021-12-16,50.55,11.31,8.11,,4.9,8.11,,2.48,8.11,,6.67,8.11,,31.4,8.11,,69272.0,8.11,,60.09,8.11,
BEL,2022-01-20,53.5,11.31,8.11,,4.9,8.11,,2.48,8.11,,6.67,8.11,,31.4,8.11,,69272.0,8.11,,60.09,8.11,
BEL,2022-02-17,53.4,11.66,8.16,,5.39,8.16,,2.536,8.16,,6.56,8.16,,29.92,8.16,,83200.0,8.16,,57.86,8.16,
BEL,2022-03-17,52.49,11.66,8.16,,5.39,8.16,,2.536,8.16,,6.56,8.16,,29.92,8.16,,83200.0,8.16,,57.86,8.16,
BEL,2022-04-14,54.14,11.66,8.16,,5.39,8.16,,2.536,8.16,,6.56,8.16,,29.92,8.16,,83200.0,8.16,,57.86,8.16,
BEL,2022-05-19,48.89,11.66,7.25,,5.39,7.25,,2.536,7.25,,6.56,7.25,,29.92,7.25,,83200.0,7.25,,57.86,7.25,
BEL,2022-06-16,49.15,11.66,7.25,,5.39,7.25,,2.536,7.25,,6.56,7.25,,29.92,7.25,,83200.0,7.25,,57.86,7.25,
BEL,2022-07-14,50.51,11.66,7.25,,5.39,7.25,,2.536,7.25,,6.56,7.25,,29.92,7.25,,83200.0,7.25,,57.86,7.25,
BEL,2022-08-18,45.34,11.66,6.53,,5.39,6.53,,2.536,6.53,,6.56,6.53,,29.92,6.53,,83200.0,6.53,,57.86,6.53,
BEL,2022-09-15,41.28,11.66,6.53,,5.39,6.53,,2.536,6.53,,6.56,6.53,,29.92,6.53,,83200.0,6.53,,57.86,6.53,
BEL,2022-10-20,36.57,11.66,6.53,,5.39,6.53,,2.536,6.53,,6.56,6.53,,29.92,6.53,,83200.0,6.53,,57.86,6.53,
BEL,2022-11-17,37.88,11.66,6.15,,5.39,6.15,,2.536,6.15,,6.56,6.15,,29.92,6.15,,83200.0,6.15,,57.86,6.15,
BEL,2022-12-15,37.45,11.66,6.15,,5.39,6.15,,2.536,6.15,,6.56,6.15,,29.92,6.15,,83200.0,6.15,,57.86,6.15,
BEL,2023-01-19,39.97,11.66,6.15,,5.39,6.15,,2.536,6.15,,6.56,6.15,,29.92,6.15,,83200.0,6.15,,57.86,6.15,
BEL,2023-02-16,40.38,11.39,4.35,,5.18,4.35,,2.58,4.35,,5.839,4.35,,25.179,4.35,,92463.0,4.35,,56.78,4.35,
BEL,2023-03-16,37.06,11.39,4.35,,5.18,4.35,,2.58,4.35,,5.839,4.35,,25.179,4.35,,92463.0,4.35,,56.78,4.35,
BEL,2023-04-20,38.6,11.39,4.35,,5.18,4.35,,2.58,4.35,,5.839,4.35,,25.179,4.35,,92463.0,4.35,,56.78,4.35,
BEL,2023-05-18,36.18,11.39,3.67,,5.18,3.67,,2.58,3.67,,5.839,3.67,,25.179,3.67,,92463.0,3.67,,56.78,3.67,
BEL,2023-06-15,35.73,11.39,3.67,,5.18,3.67,,2.58,3.67,,5.839,3.67,,25.179,3.67,,92463.0,3.67,,56.78,3.67,
BEL,2023-07-20,33.97,11.39,3.67,,5.18,3.67,,2.58,3.67,,5.839,3.67,,25.179,3.67,,92463.0,3.67,,56.78,3.67,
BEL,2023-08-17,33.27,11.39,1.73,,5.18,1.73,,2.58,1.73,,5.839,1.73,,25.179,1.73,,92463.0,1.73,,56.78,1.73,
BEL,2023-09-14,33.86,11.39,1.73,,5.18,1.73,,2.58,1.73,,5.839,1.73,,25.179,1.73,,92463.0,1.73,,56.78,1.73,
BEL,2023-10-19,31.05,11.39,1.73,,5.18,1.73,,2.58,1.73,,5.839,1.73,,25.179,1.73,,92463.0,1.73,,56.78,1.73,
BEL,2023-11-16,36.0,11.39,1.32,,5.18,1.32,,2.58,1.32,,5.839,1.32,,25.179,1.32,,92463.0,1.32,,56.78,1.32,
BEL,2023-12-14,36.99,11.39,1.32,,5.18,1.32,,2.58,1.32,,5.839,1.32,,25.179,1.32,,92463.0,1.32,,56.78,1.32,
BEL,2024-01-18,38.87,11.39,1.32,,5.18,1.32,,2.58,1.32,,5.839,1.32,,25.179,1.32,,92463.0,1.32,,56.78,1.32,
BEL,2024-02-15,40.15,11.339,0.41,,4.71,0.41,,2.6,0.41,,2.169,0.41,,8.99,0.41,,93799.0,0.41,,59.03,0.41,
BEL,2024-03-14,40.26,11.339,0.41,,4.71,0.41,,2.6,0.41,,2.169,0.41,,8.99,0.41,,93799.0,0.41,,59.03,0.41,
BEL,2024-04-18,39.78,11.339,0.41,,4.71,0.41,,2.6,0.41,,2.169,0.41,,8.99,0.41,,93799.0,0.41,,59.03,0.41,
BEL,2024-05-16,40.49,11.339,0.0,,4.71,0.0,,2.6,0.0,,2.169,0.0,,8.99,0.0,,93799.0,0.0,,59.03,0.0,
BEL,2024-06-20,40.08,11.339,0.0,,4.71,0.0,,2.6,0.0,,2.169,0.0,,8.99,0.0,,93799.0,0.0,,59.03,0.0,
BEL,2024-07-18,42.03,11.339,0.0,,4.71,0.0,,2.6,0.0,,2.169,0.0,,8.99,0.0,,93799.0,0.0,,59.03,0.0,
BEL,2024-08-15,40.9,11.339,-1.16,,4.71,-1.16,,2.6,-1.16,,2.169,-1.16,,8.99,-1.16,,93799.0,-1.16,,59.03,-1.16,
BEL,2024-09-19,43.88,11.339,-1.16,,4.71,-1.16,,2.6,-1.16,,2.169,-1.16,,8.99,-1.16,,93799.0,-1.16,,59.03,-1.16,
BEL,2024-10-17,43.91,11.339,-1.16,,4.71,-1.16,,2.6,-1.16,,2.169,-1.16,,8.99,-1.16,,93799.0,-1.16,,59.03,-1.16,
BEL,2024-11-14,41.14,11.339,-1.41,,4.71,-1.41,,2.6,-1.41,,2.169,-1.41,,8.99,-1.41,,93799.0,-1.41,,59.03,-1.41,
BEL,2024-12-19,40.24,11.339,-1.41,,4.71,-1.41,,2.6,-1.41,,2.169,-1.41,,8.99,-1.41,,93799.0,-1.41,,59.03,-1.41,
BEL,2025-01-16,38.18,11.339,-1.41,,4.71,-1.41,,2.6,-1.41,,2.169,-1.41,,8.99,-1.41,,93799.0,-1.41,,59.03,-1.41,
BEL,2025-02-20,42.01,11.55,-1.78,,4.59,-1.78,,2.684,-1.78,,5.07,-1.78,,20.219,-1.78,,100575.0,-1.78,,59.35,-1.78,
BEL,2025-03-20,43.94,11.55,-1.78,,4.59,-1.78,,2.684,-1.78,,5.07,-1.78,,20.219,-1.78,,100575.0,-1.78,,59.35,-1.78,
BEL,2025-04-17,43.61,11.55,-1.78,,4.59,-1.78,,2.684,-1.78,,5.07,-1.78,,20.219,-1.78,,100575.0,-1.78,,59.35,-1.78,
BUA1,2011-01-20,26.63,,,,2.22,1.38,,2.9,1.38,,,,,7.7,1.38,,6387.3,1.38,,,1.38,
BUA1,2011-02-17,26.66,,,,1.95,1.38,,2.92,1.38,,,,,7.25,1.38,,3854.0,1.38,,51.33,1.38,
BUA1,2011-03-17,27.12,,,,1.95,-1.16,,2.92,-1.16,,,,,7.25,-1.16,,3854.0,-1.16,,51.33,-1.16,
BUA1,2011-04-14,26.83,,,,1.95,-1.16,,2.92,-1.16,,,,,7.25,-1.16,,3854.0,-1.16,,51.33,-1.16,
BUA1,2011-05-19,27.68,,,,1.95,-4.01,,2.92,-4.01,,,,,7.25,-4.01,,3854.0,-4.01,,51.33,-4.01,
BUA1,2011-06-16,28.05,,,,1.95,-4.01,,2.92,-4.01,,,,,7.25,-4.01,,3854.0,-4.01,,51.33,-4.01,
BUA1,2011-07-14,28.54,,,,1.95,-4.01,,2.92,-4.01,,,,,7.25,-4.01,,3854.0,-4.01,,51.33,-4.01,
BUA1,2011-08-18,27.21,,,,1.95,-8.52,,2.92,-8.52,,,,,7.25,-8.52,,3854.0,-8.52,,51.33,-8.52,
BUA1,2011-09-15,27.32,,,,1.95,-8.52,,2.92,-8.52,,,,,7.25,-8.52,,3854.0,-8.52,,51.33,-8.52,
BUA1,2011-10-20,27.8,,,,1.95,-8.52,,2.92,-8.52,,,,,7.25,-8.52,,3854.0,-8.52,,51.33,-8.52,
BUA1,2011-11-17,27.39,,,,1.95,-10.85,,2.92,-10.85,,,-10.85,,7.25,-10.85,,3854.0,-10.85,,51.33,-10.85,
BUA1,2011-12-15,27.6,,,,1.95,-10.85,,2.92,-10.85,,,-10.85,,7.25,-10.85,,3854.0,-10.85,,51.33,-10.85,
BUA1,2012-01-19,27.92,,,,1.95,-10.85,,2.92,-10.85,,,-10.85,,7.25,-10.85,,3854.0,-10.85,,51.33,-10.85,
BUA1,2012-02-16,26.85,,,,1.41,-11.34,,1.9,-11.34,,4.15,-11.34,,9.71,-11.34,,3486.5,-11.34,,47.81,-11.34,
BUA1,2012-03-15,27.54,,,,1.41,-11.34,,1.9,-11.34,,4.15,-11.34,,9.71,-11.34,,3486.5,-11.34,,47.81,-11.34,
BUA1,2012-04-19,27.38,,,,1.41,-12.24,,1.9,-12.24,,4.15,-12.24,,9.71,-12.24,,3486.5,-12.24,,47.81,-12.24,
BUA1,2012-05-17,26.47,,,,1.41,-12.04,,1.9,-12.04,,4.15,-12.04,,9.71,-12.04,,3486.5,-12.04,,47.81,-12.04,
BUA1,2012-06-14,25.11,,,,1.41,-12.04,,1.9,-12.04,,4.15,-12.04,,9.71,-12.04,,3486.5,-12.04,,47.81,-12.04,
BUA1,2012-07-19,25.74,,,,1.41,-12.04,,1.9,-12.04,,4.15,-12.04,,9.71,-12.04,,3486.5,-12.04,,47.81,-12.04,
BUA1,2012-08-16,26.04,,,,1.41,-11.71,,1.9,-11.71,,4.15,-11.71,,9.71,-11.71,,3486.5,-11.71,,47.81,-11.71,
BUA1,2012-09-20,26.28,,,,1.41,-11.71,,1.9,-11.71,,4.15,-11.71,,9.71,-11.71,,3486.5,-11.71,,47.81,-11.71,
BUA1,2012-10-18,26.88,,,,1.41,-11.71,,1.9,-11.71,,4.15,-11.71,,9.71,-11.71,,3486.5,-11.71,,47.81,-11.71,
BUA1,2012-11-15,27.19,,,,1.41,-4.16,,1.9,-4.16,,4.15,-4.16,,9.71,-4.16,,3486.5,-4.16,,47.81,-4.16,
BUA1,2012-12-20,26.8,,,,1.41,-4.16,,1.9,-4.16,,4.15,-4.16,,9.71,-4.16,,3486.5,-4.16,,47.81,-4.16,
BUA1,2013-01-17,26.22,,,,1.41,-4.16,,1.9,-4.16,,4.15,-4.16,,9.71,-4.16,,3486.5,-4.16,,47.81,-4.16,
BUA1,2013-02-14,27.04,,,,1.71,-4.59,,1.9,-4.59,,4.96,-4.59,,11.95,-4.59,,3145.8,-4.59,,,,
BUA1,2013-03-14,26.44,,,,1.71,-4.59,,1.9,-4.59,,4.96,-4.59,,11.95,-4.59,,3145.8,-4.59,,,,
BUA1,2013-04-18,26.2,,,,1.71,-4.59,,1.9,-4.59,,4.96,-4.59,,11.95,-4.59,,3145.8,-4.59,,,,
BUA1,2013-05-16,27.96,,,,1.71,-1.51,,1.9,-1.51,,4.96,-1.51,,11.95,-1.51,,3145.8,-1.51,,,,
BUA1,2013-06-20,27.25,,,,1.71,-1.51,,1.9,-1.51,,4.96,-1.51,,11.95,-1.51,,3145.8,-1.51,,,,
BUA1,2013-07-18,28.36,,,,1.71,-1.51,,1.9,-1.51,,4.96,-1.51,,11.95,-1.51,,3145.8,-1.51,,,,
BUA1,2013-08-15,26.8,,,,1.71,-3.18,,1.9,-3.18,,4.96,-3.18,,11.95,-3.18,,3145.8,-3.18,,,,
BUA1,2013-09-19,25.91,,,,1.71,-3.18,,1.9,-3.18,,4.96,-3.18,,11.95,-3.18,,3145.8,-3.18,,,,
BUA1,2013-10-17,26.36,,,,1.71,-3.18,,1.9,-3.18,,4.96,-3.18,,11.95,-3.18,,3145.8,-3.18,,,,
BUA1,2013-11-14,26.28,,,,1.71,-3.76,,1.9,-3.76,,4.96,-3.76,,11.95,-3.76,,3145.8,-3.76,,,,
BUA1,2013-12-19,26.66,,,,1.71,-3.76,,1.9,-3.76,,4.96,-3.76,,11.95,-3.76,,3145.8,-3.76,,,,
BUA1,2014-01-16,26.45,,,,1.71,-3.76,,1.9,-3.76,,4.96,-3.76,,11.95,-3.76,,3145.8,-3.76,,,,
BUA1,2014-02-20,26.25,,,,1.63,-4.6,,,-4.6,,,-4.6,,,-4.6,,3904.5,-4.6,,,,
BUA1,2014-03-20,26.66,,,,1.63,-4.6,,,-4.6,,,-4.6,,,-4.6,,3904.5,-4.6,,,,
BUA1,2014-04-17,26.95,,,,1.63,-4.6,,,-4.6,,,-4.6,,,-4.6,,3904.5,-4.6,,,,
BUA1,2014-05-15,28.26,,,,1.63,-7.01,,,-7.01,,,-7.01,,,-7.01,,3904.5,-7.01,,,,
BUA1,2014-06-19,28.19,,,,1.63,-7.01,,,-7.01,,,-7.01,,,-7.01,,3904.5,-7.01,,,,
BUA1,2014-07-17,28.12,,,,1.63,-7.01,,,-7.01,,,-7.01,,,-7.01,,3904.5,-7.01,,,,
BUA1,2014-08-14,30.43,,,,1.63,-6.66,,,-6.66,,,-6.66,,,-6.66,,3904.5,-6.66,,,,
BUA1,2014-09-18,30.54,,,,1.63,-6.66,,,-6.66,,,-6.66,,,-6.66,,3904.5,-6.66,,,,
BUA1,2014-10-16,30.22,,,,1.63,-6.66,,,-6.66,,,-6.66,,,-6.66,,3904.5,-6.66,,,,
CAT,2008-07-17,70.53,10.19,36.46,,5.37,36.46,,1.32,36.46,,6.31,36.46,,39.86,36.46,,8883.0,36.46,,27.43,36.46,
CAT,2008-08-14,69.83,10.19,29.54,,5.37,29.54,,1.32,29.54,,6.31,29.54,,39.86,29.54,,8883.0,29.54,,27.43,29.54,
CAT,2008-09-18,63.15,10.19,29.54,,5.37,29.54,,1.32,29.54,,6.31,29.54,,39.86,29.54,,8883.0,29.54,,27.43,29.54,
CAT,2008-10-16,42.06,10.19,29.54,,5.37,29.54,,1.32,29.54,,6.31,29.54,,39.86,29.54,,8883.0,29.54,,27.43,29.54,
CAT,2008-11-20,33.87,10.19,28.18,,5.37,28.18,,1.32,28.18,,6.31,28.18,,39.86,28.18,,8883.0,28.18,,27.43,28.18,
CAT,2008-12-18,44.65,10.19,28.18,,5.37,28.18,,1.32,28.18,,6.31,28.18,,39.86,28.18,,8883.0,28.18,,27.43,28.18,
CAT,2009-01-15,39.35,10.19,28.18,,5.37,28.18,,1.32,28.18,,6.31,28.18,,39.86,28.18,,8883.0,28.18,,27.43,28.18,
CAT,2009-02-19,28.44,10.24,20.29,,5.66,20.29,,1.62,20.29,,5.25,20.29,,53.8,20.29,,6611.0,20.29,,25.15,20.29,
CAT,2009-03-19,27.47,10.24,20.29,,5.66,20.29,,1.62,20.29,,5.25,20.29,,53.8,20.29,,6611.0,20.29,,25.15,20.29,
CAT,2009-04-16,33.02,10.24,20.29,,5.66,20.29,,1.62,20.29,,5.25,20.29,,53.8,20.29,,6611.0,20.29,,25.15,20.29,
CAT,2009-05-14,36.08,10.24,9.12,,5.66,9.12,,1.62,9.12,,5.25,9.12,,53.8,9.12,,6611.0,9.12,,25.15,9.12,
CAT,2009-06-18,34.8,10.24,9.12,,5.66,9.12,,1.62,9.12,,5.25,9.12,,53.8,9.12,,6611.0,9.12,,25.15,9.12,
CAT,2009-07-16,33.84,10.24,9.12,,5.66,9.12,,1.62,9.12,,5.25,9.12,,53.8,9.12,,6611.0,9.12,,25.15,9.12,
CAT,2009-08-20,45.17,10.24,3.37,,5.66,3.37,,1.62,3.37,,5.25,3.37,,53.8,3.37,,6611.0,3.37,,25.15,3.37,
CAT,2009-09-17,52.62,10.24,3.37,,5.66,3.37,,1.62,3.37,,5.25,3.37,,53.8,3.37,,6611.0,3.37,,25.15,3.37,
CAT,2009-10-15,54.51,10.24,3.37,,5.66,3.37,,1.62,3.37,,5.25,3.37,,53.8,3.37,,6611.0,3.37,,25.15,3.37,
CAT,2009-11-19,59.41,10.24,-1.16,,5.66,-1.16,,1.62,-1.16,,5.25,-1.16,,53.8,-1.16,,6611.0,-1.16,,25.15,-1.16,
CAT,2009-12-17,58.23,10.24,-1.16,,5.66,-1.16,,1.62,-1.16,,5.25,-1.16,,53.8,-1.16,,6611.0,-1.16,,25.15,-1.16,
CAT,2010-01-14,62.33,10.24,-1.16,,5.66,-1.16,,1.62,-1.16,,5.25,-1.16,,53.8,-1.16,,6611.0,-1.16,,25.15,-1.16,
CAT,2010-02-18,57.5,5.78,-8.07,,2.18,-8.07,,1.68,-8.07,,2.28,-8.07,,15.48,-8.07,,8823.0,-8.07,,26.27,-8.07,
CAT,2010-03-18,60.22,5.78,-8.07,,2.18,-8.07,,1.68,-8.07,,2.28,-8.07,,15.48,-8.07,,8823.0,-8.07,,26.27,-8.07,
CAT,2010-04-15,67.28,5.78,-8.07,,2.18,-8.07,,1.68,-8.07,,2.28,-8.07,,15.48,-8.07,,8823.0,-8.07,,26.27,-8.07,
CAT,2010-05-20,61.44,5.78,-12.89,,2.18,-12.89,,1.68,-12.89,,2.28,-12.89,,15.48,-12.89,,8823.0,-12.89,,26.27,-12.89,
CAT,2010-06-17,64.39,5.78,-12.89,,2.18,-12.89,,1.68,-12.89,,2.28,-12.89,,15.48,-12.89,,8823.0,-12.89,,26.27,-12.89,
CAT,2010-07-15,66.7,5.78,-12.89,,2.18,-12.89,,1.68,-12.89,,2.28,-12.89,,15.48,-12.89,,8823.0,-12.89,,26.27,-12.89,
CAT,2010-08-19,69.75,5.78,-14.92,,2.18,-14.92,,1.68,-14.92,,2.28,-14.92,,15.48,-14.92,,8823.0,-14.92,,26.27,-14.92,
CAT,2010-09-16,72.13,5.78,-14.92,,2.18,-14.92,,1.68,-14.92,,2.28,-14.92,,15.48,-14.92,,8823.0,-14.92,,26.27,-14.92,
CAT,2010-10-14,80.29,5.78,-14.92,,2.18,-14.92,,1.68,-14.92,,2.28,-14.92,,15.48,-14.92,,8823.0,-14.92,,26.27,-14.92,
CAT,2010-11-18,81.17,5.78,-13.73,,2.18,-13.73,,1.68,-13.73,,2.28,-13.73,,15.48,-13.73,,8823.0,-13.73,,26.27,-13.73,
CAT,2010-12-16,93.12,5.78,-13.73,,2.18,-13.73,,1.68,-13.73,,2.28,-13.73,,15.48,-13.73,,8823.0,-13.73,,26.27,-13.73,
CAT,2011-01-20,95.54,5.78,-13.73,,2.18,-13.73,,1.68,-13.73,,2.28,-13.73,,15.48,-13.73,,8823.0,-13.73,,26.27,-13.73,
CAT,2011-02-17,103.55,9.62,-12.43,,4.15,-12.43,,1.72,-12.43,,4.22,-12.43,,24.94,-12.43,,10824.0,-12.43,,28.7,-12.43,
CAT,2011-03-17,100.4,9.62,-12.43,,4.15,-12.43,,1.72,-12.43,,4.22,-12.43,,24.94,-12.43,,10824.0,-12.43,,28.7,-12.43,
CAT,2011-04-14,107.63,9.62,-12.43,,4.15,-12.43,,1.72,-12.43,,4.22,-12.43,,24.94,-12.43,,10824.0,-12.43,,28.7,-12.43,
CAT,2011-05-19,105.25,9.62,-9.01,,4.15,-9.01,,1.72,-9.01,,4.22,-9.01,,24.94,-9.01,,10824.0,-9.01,,28.7,-9.01,
CAT,2011-06-16,95.65,9.62,-9.01,,4.15,-9.01,,1.72,-9.01,,4.22,-9.01,,24.94,-9.01,,10824.0,-9.01,,28.7,-9.01,
CAT,2011-07-14,108.64,,,,4.15,-9.01,,1.72,-9.01,,4.22,-9.01,,24.94,-9.01,,10824.0,-9.01,,28.7,-9.01,
CAT,2011-08-18,87.64,9.62,-5.99,,4.15,-5.99,,1.72,-5.99,,4.22,-5.99,,24.94,-5.99,,10824.0,-5.99,,28.7,-5.99,
CAT,2011-09-15,85.45,9.62,-5.99,,4.15,-5.99,,1.72,-5.99,,4.22,-5.99,,24.94,-5.99,,10824.0,-5.99,,28.7,-5.99,
CAT,2011-10-20,83.56,9.62,-5.99,,4.15,-5.99,,1.72,-5.99,,4.22,-5.99,,24.94,-5.99,,10824.0,-5.99,,28.7,-5.99,
CAT,2011-11-17,95.75,9.62,-1.77,,4.15,-1.77,,1.72,-1.77,,4.22,-1.77,,24.94,-1.77,,10824.0,-1.77,,28.7,-1.77,
CAT,2011-12-15,87.0,9.62,-1.77,,4.15,-1.77,,1.72,-1.77,,4.22,-1.77,,24.94,-1.77,,10824.0,-1.77,,28.7,-1.77,
